"ID";"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena bez podatku. (netto)";"Cena zawiera podatek. (brutto)ID reguły podatkuKoszt własnyW sprzedaży (0 lub 1)";"Wartość rabatu";"Procent rabatu";"Rabat od dnia (rrrr-mm-dd)";"Rabat do dnia (rrrr-mm-dd)";"Indeks #"
188;1;"MIX & MATCH - Spodnie slim fit do garnituru";"TataKobasa";"549,90";"";"";"";1;"";"";"";"";"7Q70BV7102"
189;1;"MIX & MATCH - Marynarka o kroju slim fit do garnituru";"TataKobasa";"1049,90";"";"";"";1;"";"";"";"";"6C59BV7103"
190;1;"MIX & MATCH - Spodnie slim fit do garnituru";"TataKobasa";"549,90";"";"";"";1;"";"";"";"";"7C60BV7103"
191;1;"MIX & MATCH - Marynarka super slim do garnituru";"TataKobasa";"1099,90";"";"";"";1;"";"";"";"";"6Q71BV9106"
192;1;"MIX & MATCH - Spodnie super slim do garnituru";"TataKobasa";"599,90";"";"";"";1;"";"";"";"";"7Q72BV9106"
193;1;"MIX & MATCH - Marynarka slim fit do garnituru";"TataKobasa";"999,90";"";"";"";1;"";"";"";"";"6F57VB6749"
194;1;"MIX & MATCH - Spodnie slim fit do garnituru";"TataKobasa";"499,90";"";"";"";1;"";"";"";"";"7LX9VB6749"
195;1;"MIX & MATCH - Marynarka super slim do garnituru";"TataKobasa";"999,90";"";"";"";1;"";"";"";"";"6K89VB6750"
196;1;"MIX & MATCH - Spodnie super slim do garnituru";"TataKobasa";"499,90";"";"";"";1;"";"";"";"";"7L93VB6750"
197;1;"MIX & MATCH - Marynarka slim fit do garnituru";"TataKobasa";"1049,90";"";"";"";1;"";"";"";"";"6C59BV0101"
198;1;"MIX & MATCH - Spodnie slim fit do garnituru";"TataKobasa";"549,90";"";"";"";1;"";"";"";"";"7K93BV0101"
199;1;"MIX & MATCH - Marynarka super slim do garnituru";"TataKobasa";"1049,90";"";"";"";1;"";"";"";"";"6K92BV0101"
200;1;"Kamizelka o kroju super slim w kratę";"TataKobasa";"499,90";"";"";"";1;"";"";"";"";"8Q86VI2502"
201;1;"Kamizelka";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"8F59BV0104"
