"ID";"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena bez podatku. (netto)";"W sprzedaży (0 lub 1)";"Wartość rabatu";"Opis";"Podsumowanie";"Adresy URL zdjęcia (x,y,z...)"
"0000XZ2617";1;"Skarpety we wzory";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze granatowym, we wzory. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>53% Bawełna, 45% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/niebieskie-skarpety-vistula-126259.jpg,https://vistula.pl/mis/d/niebieskie-skarpety-vistula-126259.jpg"
"0000XZ2618";1;"Skarpety we wzory";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze granatowym, we wzory. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>53% Bawełna, 45% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/granatowe-skarpety-vistula-126295.jpg,https://vistula.pl/mis/d/granatowe-skarpety-vistula-126295.jpg"
"0000XZ2619";1;"Skarpety we wzory";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze czarnym, we wzory. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>53% Bawełna, 45% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/fioletowe-skarpety-vistula-126247.jpg,https://vistula.pl/mis/d/fioletowe-skarpety-vistula-126247.jpg"
"0000XZ2603";1;"Skarpety we wzory";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze granatowo-bordowym, we wzory. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>63% Bawełna, 35% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/granatowe-skarpety-vistula-126263.jpg,https://vistula.pl/mis/d/granatowe-skarpety-vistula-126263.jpg"
"0000XZ2604";1;"Skarpety we wzory";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze szarym, we wzory. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>63% Bawełna, 35% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/szare-skarpety-vistula-126235.jpg,https://vistula.pl/mis/d/szare-skarpety-vistula-126235.jpg"
"0000XZ2621";1;"Skarpety w kropki";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze czarnym, w kropki. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>63% Bawełna, 35% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/czarne-skarpety-vistula-123547.jpg,https://vistula.pl/mis/d/czarne-skarpety-vistula-123547.jpg"
"0000XZ2599";1;"Skarpety w kropki";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze brązowym, w kropki. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>63% Bawełna, 35% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/szare-skarpety-vistula-123631.jpg,https://vistula.pl/mis/d/szare-skarpety-vistula-123631.jpg"
"0000XZ2600";1;"Skarpety w kropki";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze brązowym, w kropki. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>63% Bawełna, 35% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/br%C4%85zowe-skarpety-vistula-123627.jpg,https://vistula.pl/mis/d/br%C4%85zowe-skarpety-vistula-123627.jpg"
"0000XZ2602";1;"Skarpety we wzory";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze beżowo-brązowym, we wzory. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>63% Bawełna, 35% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/br%C4%85zowe-skarpety-vistula-123639.jpg,https://vistula.pl/mis/d/br%C4%85zowe-skarpety-vistula-123639.jpg"
"0000XZ2587";1;"Skarpety w kropki";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze granatowym, w kropki. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>63% Bawełna, 35% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/niebieskie-skarpety-vistula-123619.jpg,https://vistula.pl/mis/d/niebieskie-skarpety-vistula-123619.jpg"
"0000XZ2588";1;"Skarpety w kropki";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze brązowym, w kropki. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>63% Bawełna, 35% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/grafitowe-skarpety-vistula-123623.jpg,https://vistula.pl/mis/d/grafitowe-skarpety-vistula-123623.jpg"
"0000XZ2601";1;"Skarpety we wzory";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze granatowo-czerwonym, we wzory. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>63% Bawełna, 35% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/granatowe-skarpety-vistula-123607.jpg,https://vistula.pl/mis/d/granatowe-skarpety-vistula-123607.jpg"
"0000XZ2590";1;"Skarpety w pepitę";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze beżowo-brązowym, w pepitę. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>68% Bawełna, 30% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/br%C4%85zowe-skarpety-vistula-120983.jpg,https://vistula.pl/mis/d/br%C4%85zowe-skarpety-vistula-120983.jpg"
"0000XZ2592";1;"Skarpety w pepitę";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze grafitowo-czarnym, w pepitę. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>68% Bawełna, 30% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/grafitowe-skarpety-vistula-120987.jpg,https://vistula.pl/mis/d/grafitowe-skarpety-vistula-120987.jpg"
"0000XZ2591";1;"Skarpety w pepitę";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze granatowo-niebieskim, w pepitę. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>68% Bawełna, 30% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/granatowe-skarpety-vistula-120995.jpg,https://vistula.pl/mis/d/granatowe-skarpety-vistula-120995.jpg"
"0000XZ2129";1;"Skarpety we wzory";"TataKobasa";"29,90";1;"";"<p>Skarpety w kolorze granatowym, we wzory. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>63% Bawełna, 35% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/granatowe-skarpety-vistula-120047.jpg,https://vistula.pl/mis/d/granatowe-skarpety-vistula-120047.jpg"
"0000XZ1645";1;"Skarpety we wzory";"TataKobasa";"24,90";1;"";"<p>Skarpety w kolorze granatowym, we wzory. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>59% Bawełna, 38% Poliamid, 3% Elastan</p>";"https://vistula.pl/mis/d/granatowe-skarpety-vistula-119739.jpg,https://vistula.pl/mis/d/granatowe-skarpety-vistula-119739.jpg"
"0000XZ1646";1;"Skarpety we wzory";"TataKobasa";"24,90";1;"";"<p>Skarpety w kolorze bordowym, we wzory. Wykonane z mieszanki bawełny, poliamidu oraz elastanu.</p>";"<p>59% Bawełna, 38% Poliamid, 3% Elastan</p>";"https://vistula.pl/mis/d/bordowe-skarpety-vistula-119735.jpg,https://vistula.pl/mis/d/bordowe-skarpety-vistula-119735.jpg"
"0000RZ1500";1;"Skarpety";"TataKobasa";"24,90";1;"";"<p>Skarpety w kolorze granatowym, o ribowym splocie (czyli splot jak ściągacz) w kolorowe paski. </p>";"<p>68% Bawełna, 30% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/niebieskie-skarpety-vistula-red-130820.jpg,https://vistula.pl/mis/d/niebieskie-skarpety-vistula-red-130820.jpg"
"0000RZ1501";1;"Skarpety";"TataKobasa";"24,90";1;"";"<p>Skarpety w kolorze brązowym, o ribowym splocie (czyli splot jak ściągacz) w kolorowe paski. </p>";"<p>68% Bawełna, 30% Poliamid, 2% Elastan</p>";"https://vistula.pl/mis/d/br%C4%85zowe-skarpety-vistula-red-130816.jpg,https://vistula.pl/mis/d/br%C4%85zowe-skarpety-vistula-red-130816.jpg"
"0000XZ2228";1;"Skarpety";"TataKobasa";"24,90";1;"";"<p>Skarpety w kolorze białym. Wykonane zostały z mieszanki bawełny, poliamidu i elastanu, dzięki czemu nie odkształcają się i na dłużej zachowują swój kolor.</p>";"<p>63% Bawełna, 34% Poliamid, 3% Elastan</p>";"https://vistula.pl/mis/d/bia%C5%82e-skarpety-vistula-104863.jpg,https://vistula.pl/mis/d/bia%C5%82e-skarpety-vistula-104863.jpg"
"0000XZ2719";1;"Spinki do koszuli";"TataKobasa";"129,90";1;"";"<p>Okrągłe spinki do mankietów w kolorze złotym. Wykonane z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz platerowany rodem</p>";"https://vistula.pl/mis/d/z%C5%82ote-spinki-do-koszuli-vistula-130736.jpg,https://vistula.pl/mis/d/z%C5%82ote-spinki-do-koszuli-vistula-130736.jpg"
"0000XZ2576";1;"Spinki do koszuli";"TataKobasa";"129,90";1;"";"<p>Kwadratowe spinki do mankietów w kolorze srebrnym. Wykonane z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz platerowany rodem</p>";"https://vistula.pl/mis/d/srebrne-spinki-do-koszuli-vistula-130788.jpg,https://vistula.pl/mis/d/srebrne-spinki-do-koszuli-vistula-130788.jpg"
"0000XZ2010";1;"Spinki do koszuli";"TataKobasa";"149,90";1;"";"<p>Okrągłe spinki do mankietów w kolorze bordowym. Wykonana zostały z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz platerowany rodem</p>";"https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-119987.jpg,https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-119987.jpg"
"0000XZ2011";1;"Spinki do koszuli";"TataKobasa";"129,90";1;"";"<p>Okrągłe spinki do mankietów w kolorze granatowym. Wykonana zostały z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz platerowany rodem</p>";"https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-119819.jpg,https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-119819.jpg"
"0000XZ2012";1;"Spinki do koszuli";"TataKobasa";"129,90";1;"";"<p>Okrągłe spinki do mankietów w kolorze niebieskim. Wykonana zostały z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz platerowany rodem</p>";"https://vistula.pl/mis/d/niebieskie-spinki-do-koszuli-vistula-119815.jpg,https://vistula.pl/mis/d/niebieskie-spinki-do-koszuli-vistula-119815.jpg"
"0000XZ2013";1;"Spinki do koszuli";"TataKobasa";"129,90";1;"";"<p>Kwadratowe spinki do mankietów w kolorze turkusowym. Wykonana zostały z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz platerowany rodem</p>";"https://vistula.pl/mis/d/zielone-spinki-do-koszuli-vistula-119783.jpg,https://vistula.pl/mis/d/zielone-spinki-do-koszuli-vistula-119783.jpg"
"0000XZ2214";1;"Spinki do koszuli";"TataKobasa";"99,90";1;"29,97";"<p>Kwadratowe spinki do mankietów w kolorze srebrnym, ze złotym wypełnieniem. Wykonane zostały z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz platerowany rodem</p>";"https://vistula.pl/mis/d/z%C5%82ote-spinki-do-koszuli-vistula-106813.jpg,https://vistula.pl/mis/d/z%C5%82ote-spinki-do-koszuli-vistula-106813.jpg"
"0000XZ2220";1;"Spinki do koszuli";"TataKobasa";"99,90";1;"29,97";"<p>Kwadratowe spinki do mankietów w kolorze srebrnym z czarnym wypełnieniem. Wykonane zostały z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz platerowany rodem</p>";"https://vistula.pl/mis/d/czarne-spinki-do-koszuli-vistula-106804.jpg,https://vistula.pl/mis/d/czarne-spinki-do-koszuli-vistula-106804.jpg"
"0000XZ2213";1;"Spinki do koszuli";"TataKobasa";"99,90";1;"29,97";"<p>Spinki do mankietów w kolorze srebrnym. Wykonane zostały z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz platerowany rodem</p>";"https://vistula.pl/mis/d/srebrne-spinki-do-koszuli-vistula-106831.jpg,https://vistula.pl/mis/d/srebrne-spinki-do-koszuli-vistula-106831.jpg"
"0000XZ2215";1;"Spinki do koszuli";"TataKobasa";"149,90";1;"69,91";"<p>Okrągłe spinki do mankietów w kolorze srebrnym, z borodwym wypełnienim w kropki. Idealnie uzupełnią formalną stylizację. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz platerowany rodem</p>";"https://vistula.pl/mis/d/bordowe-spinki-do-koszuli-vistula-108811.jpg,https://vistula.pl/mis/d/bordowe-spinki-do-koszuli-vistula-108811.jpg"
"0000XZ2216";1;"Spinki do koszuli";"TataKobasa";"149,90";1;"44,97";"<p>Okrągłe spinki do mankietów w kolorze srebrnym, z granatowym wypełnienim w kropki. Idealnie uzupełnią formalną stylizację. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz platerowany rodem</p>";"https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-108807.jpg,https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-108807.jpg"
"0000XZ1154";1;"Spinki do koszuli";"TataKobasa";"119,90";1;"59,91";"<p>Kwadratowe spinki do mankietów w kolorze srebrnym z granatowym wypełnieniem. Wykonane z mosiądzu. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz</p>";"https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-84204.jpg,https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-84204.jpg"
"0000XZ1155";1;"Spinki do koszuli";"TataKobasa";"119,90";1;"59,91";"<p>Kwadratowe spinki do mankietów w kolorze srebrnym z bordowym wypełnieniem. Wykonane z mosiądzu. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz</p>";"https://vistula.pl/mis/d/bordowe-spinki-do-koszuli-vistula-84200.jpg,https://vistula.pl/mis/d/bordowe-spinki-do-koszuli-vistula-84200.jpg"
"0000XZ1568";1;"Spinki do koszuli";"TataKobasa";"129,90";1;"69,91";"<p>Spinki do mankietów w kolorze srebrnym z bordowo-granatowym wypełnieniem. Zostały wykonane z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz platerowany rodem</p>";"https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-98991.jpg,https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-98991.jpg"
"0000XZ6001";1;"Spinki do koszuli";"TataKobasa";"149,90";1;"";"<p>Prostokątne spinki do mankietów w kolorze srebrnym z czarnym wypełnieniem. Zostały wykonane z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz</p>";"https://vistula.pl/mis/d/czarne-spinki-do-koszuli-vistula-121707.jpg,https://vistula.pl/mis/d/czarne-spinki-do-koszuli-vistula-121707.jpg"
"0000XZ6002";1;"Spinki do koszuli";"TataKobasa";"149,90";1;"";"<p>Prostokątne spinki do mankietów w kolorze srebrnym z granatowym wypełnieniem. Zostały wykonane z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz</p>";"https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-61112.jpg,https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-61112.jpg"
"0000XZ6003";1;"Spinki do koszuli";"TataKobasa";"149,90";1;"";"<p>Prostokątne spinki do mankietów w kolorze srebrnym z wypełnieniem z masy perłowej. Zostały wykonane z mosiądzu platerowanego rodem. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz</p>";"https://vistula.pl/mis/d/bia%C5%82e-spinki-do-koszuli-vistula-61128.jpg,https://vistula.pl/mis/d/bia%C5%82e-spinki-do-koszuli-vistula-61128.jpg"
"0000XA0426";1;"Spinki do koszuli";"TataKobasa";"119,00";1;"";"<p>Spinki do mankietów Vistula w kolorze srebrnym, prostokątne. Wykonane ze stali nierdzewnej. Wypełnienie w kolorze czarnym. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz</p>";"https://vistula.pl/mis/d/-83944.jpg,https://vistula.pl/mis/d/-83944.jpg"
"0000XZ6725";1;"Spinki do koszuli";"TataKobasa";"99,00";1;"";"<p>Okrągłe spinki do mankietów w kolorze srebrnym z niebieskim wypełnieniem w kształcie diamentu. Wykonane ze stali szlachetnej. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz</p>";"https://vistula.pl/mis/d/-84108.jpg,https://vistula.pl/mis/d/-84108.jpg"
"0000XA5338";1;"Spinki do koszuli";"TataKobasa";"99,00";1;"";"<p>Spinki do mankietów Vistula w kolorze srebrnym, prostokątne. Wykonane ze stali nierdzewnej. Wypełnienie w kolorze granatowym i czarnym. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz</p>";"https://vistula.pl/mis/d/-61148.jpg,https://vistula.pl/mis/d/-61148.jpg"
"0000XZ6726";1;"Spinki do koszuli";"TataKobasa";"99,00";1;"";"<p>Okrągłe spinki do mankietów w kolorze srebrnym z czerwonym wypełnieniem w kształcie diamentu. Wykonane ze stali szlachetnej. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz</p>";"https://vistula.pl/mis/d/-61156.jpg,https://vistula.pl/mis/d/-61156.jpg"
"0000XA2458";1;"Spinki do koszuli";"TataKobasa";"99,00";1;"";"<p>Spinki do mankietów Vistula w kolorze srebrnym, kwadratowe, o zaokrąglonych rogach. Wykonane ze stali szlachetnej. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz</p>";"https://vistula.pl/mis/d/srebrne-spinki-do-koszuli-vistula-61120.jpg,https://vistula.pl/mis/d/srebrne-spinki-do-koszuli-vistula-61120.jpg"
"0000XZ6724";1;"Spinki do koszuli";"TataKobasa";"99,00";1;"";"<p>Okrągłe spinki do mankietów w kolorze srebrnym z czarnym wypełnieniem w kształcie diamentu. Wykonane ze stali szlachetnej. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz</p>";"https://vistula.pl/mis/d/czarne-spinki-do-koszuli-vistula-61164.jpg,https://vistula.pl/mis/d/czarne-spinki-do-koszuli-vistula-61164.jpg"
"0000XA3422";1;"Spinki do koszuli";"TataKobasa";"119,00";1;"";"<p>Spinki do mankietów w kolorze srebrnym. Wykonane ze stali szlachetnej, wypełnienie w kolorze niebieskim z onyksu. Spinki zapakowane są w eleganckie pudełko. </p>";"<p>100% Mosiądz</p>";"https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-61132.jpg,https://vistula.pl/mis/d/granatowe-spinki-do-koszuli-vistula-61132.jpg"
"0000XZ2708";1;"Wełniany szal";"TataKobasa";"199,90";1;"";"<p>Szal w kolorze granatowym, w geometryczny wzór. Wykonany z wełny.</p>";"<p>100% Wełna</p>";"https://vistula.pl/mis/d/granatowy-szal-vistula-133912.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-133908.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-133912.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-133908.jpg"
"0000XZ2709";1;"Wełniany szal";"TataKobasa";"199,90";1;"";"<p>Szal w kolorze bordowym, w geometryczny wzór. Wykonany z wełny.</p>";"<p>100% Wełna</p>";"https://vistula.pl/mis/d/bordowy-szal-vistula-133900.jpg,https://vistula.pl/mis/d/bordowy-szal-vistula-133864.jpg,https://vistula.pl/mis/d/bordowy-szal-vistula-133900.jpg,https://vistula.pl/mis/d/bordowy-szal-vistula-133864.jpg"
"0000XZ2694";1;"Jedwabny szal";"TataKobasa";"249,90";1;"";"<p>Szal w kolorze beżowym. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/be%C5%BCowy-szal-vistula-133968.jpg,https://vistula.pl/mis/d/be%C5%BCowy-szal-vistula-133988.jpg,https://vistula.pl/mis/d/be%C5%BCowy-szal-vistula-133968.jpg,https://vistula.pl/mis/d/be%C5%BCowy-szal-vistula-133988.jpg"
"0000XZ2697";1;"Jedwabny szal";"TataKobasa";"249,90";1;"";"<p>Szal w kolorze brązowym, w jodełkę. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/br%C4%85zowy-szal-vistula-133952.jpg,https://vistula.pl/mis/d/br%C4%85zowy-szal-vistula-133956.jpg,https://vistula.pl/mis/d/br%C4%85zowy-szal-vistula-133952.jpg,https://vistula.pl/mis/d/br%C4%85zowy-szal-vistula-133956.jpg"
"0000XZ2698";1;"Jedwabny szal";"TataKobasa";"249,90";1;"";"<p>Szal w kolorze granatowym, w jodełkę. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowy-szal-vistula-132372.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-132360.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-132372.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-132360.jpg"
"0000XZ1641";1;"Szalik komin";"TataKobasa";"199,90";1;"";"<p>Komin Nevern w kolorze szary melanż. Wykonany został z najwyższej jakości wełny z dodatkiem poliamidu.</p>";"<p>80% Wełna, 20% Poliamid</p>";"https://vistula.pl/mis/d/szary-komin-vistula-131252.jpg,https://vistula.pl/mis/d/szary-komin-vistula-131252.jpg"
"0000XZ1644";1;"Szalik komin";"TataKobasa";"199,90";1;"";"<p>Komin Nevern w kolorze beżowy melanż. Wykonany został z najwyższej jakości wełny z dodatkiem poliamidu.</p>";"<p>80% Wełna, 20% Poliamid</p>";"https://vistula.pl/mis/d/be%C5%BCowy-komin-vistula-131480.jpg,https://vistula.pl/mis/d/be%C5%BCowy-komin-vistula-131480.jpg"
"0000XZ1642";1;"Szalik komin";"TataKobasa";"199,90";1;"";"<p>Komin Nevern w kolorze granatowy melanż. Wykonany został z najwyższej jakości wełny z dodatkiem poliamidu.</p>";"<p>80% Wełna, 20% Poliamid</p>";"https://vistula.pl/mis/d/granatowy-komin-vistula-131272.jpg,https://vistula.pl/mis/d/granatowy-komin-vistula-131272.jpg"
"0000XZ1619";1;"Kaszmirowy szal";"TataKobasa";"499,90";1;"";"<p>Szal  w kolorze szarym. Wykonany został z najwyższej jakości miękkiego kaszmiru.</p>";"<p>100% Kaszmir</p>";"https://vistula.pl/mis/d/szary-szal-vistula-131224.jpg,https://vistula.pl/mis/d/szary-szal-vistula-131492.jpg,https://vistula.pl/mis/d/szary-szal-vistula-131224.jpg,https://vistula.pl/mis/d/szary-szal-vistula-131492.jpg"
"0000XZ1618";1;"Kaszmirowy szal";"TataKobasa";"499,90";1;"";"<p>Szal w kolorze granatowym. Wykonany został z najwyższej jakości miękkiego kaszmiru.</p>";"<p>100% Kaszmir</p>";"https://vistula.pl/mis/d/granatowy-szal-vistula-131264.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-131268.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-131264.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-131268.jpg"
"0000XZ1658";1;"Wełniany szal z domieszką kaszmiru";"TataKobasa";"349,90";1;"";"<p>Szal męski Borrie w linii Norrsken, w kolorze granatowym przechodzącym w bordowy. Wykonany został z najwyższej jakości wełny z dodatkiem kaszmiru, dzięki czemu jest niezwykle miękki.</p>";"<p>70% Wełna, 30% Kaszmir</p>";"https://vistula.pl/mis/d/granatowy-szal-vistula-131256.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-131236.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-131256.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-131236.jpg"
"0000XZ1657";1;"Wełniany szal z domieszką kaszmiru";"TataKobasa";"349,90";1;"";"<p>Szal męski w kolorze czarnym przechodzącym w szary. Wykonany został z najwyższej jakości wełny z dodatkiem kaszmiru, dzięki czemu jest niezwykle miękki.</p>";"<p>70% Wełna, 30% Kaszmir</p>";"https://vistula.pl/mis/d/czarny-szal-vistula-131248.jpg,https://vistula.pl/mis/d/czarny-szal-vistula-131276.jpg,https://vistula.pl/mis/d/czarny-szal-vistula-131248.jpg,https://vistula.pl/mis/d/czarny-szal-vistula-131276.jpg"
"0000XZ2674";1;"Szalik komin";"TataKobasa";"149,90";1;"";"<p>Szalik typu komin w kolorze czarnym. Wykonany z bawełny.</p>";"<p>100% Bawełna</p>";"https://vistula.pl/mis/d/czarny-komin-vistula-130784.jpg,https://vistula.pl/mis/d/czarny-komin-vistula-130784.jpg"
"0000XZ2675";1;"Szalik komin";"TataKobasa";"149,90";1;"";"<p>Szalik typu komin w kolorze szarym. Wykonany z bawełny.</p>";"<p>100% Bawełna</p>";"https://vistula.pl/mis/d/szary-komin-vistula-130772.jpg,https://vistula.pl/mis/d/szary-komin-vistula-130772.jpg"
"0000XZ2676";1;"Szalik komin";"TataKobasa";"149,90";1;"";"<p>Szalik typu komin w kolorze granatowym. Wykonany z bawełny.</p>";"<p>100% Bawełna</p>";"https://vistula.pl/mis/d/granatowy-komin-vistula-130760.jpg,https://vistula.pl/mis/d/granatowy-komin-vistula-130760.jpg"
"0000XZ1675";1;"Szal";"TataKobasa";"299,90";1;"";"<p>Szal męski w kolorze beżowym. Wykonany został z mieszanki akrylu oraz wełny.</p>";"<p>50% Akryl, 50% Wełna</p>";"https://vistula.pl/mis/d/be%C5%BCowy-szal-vistula-130860.jpg,https://vistula.pl/mis/d/be%C5%BCowy-szal-vistula-130860.jpg"
"0000XZ1674";1;"Szal";"TataKobasa";"299,90";1;"";"<p>Szal męski w kolorze bordowym. Wykonany został z mieszanki akrylu oraz wełny.</p>";"<p>50% Akryl, 50% Wełna</p>";"https://vistula.pl/mis/d/bordowy-szal-vistula-130884.jpg,https://vistula.pl/mis/d/bordowy-szal-vistula-130884.jpg"
"0000XZ1671";1;"Szal";"TataKobasa";"299,90";1;"";"<p>Szal męski Myers w linii Vistula, w kolorze czarnym. Wykonany został z mieszanki akrylu oraz wełny.</p>";"<p>50% Akryl, 50% Wełna</p>";"https://vistula.pl/mis/d/czarny-szal-vistula-130832.jpg,https://vistula.pl/mis/d/czarny-szal-vistula-130832.jpg"
"0000XZ1670";1;"Szal";"TataKobasa";"299,90";1;"";"<p>Szal męski Myers w linii Vistula, w kolorze granatowym. Wykonany został z mieszanki akrylu oraz wełny.</p>";"<p>50% Akryl, 50% Wełna</p>";"https://vistula.pl/mis/d/granatowy-szal-vistula-130836.jpg,https://vistula.pl/mis/d/granatowy-szal-vistula-130836.jpg"
"0000XZ1740";1;"Jedwabny szal w kratę";"TataKobasa";"249,90";1;"";"<p>Szal w kolorze szarym, w kratę. Wykonany został z najwyższej jakości jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/szary-szal-vistula-130880.jpg,https://vistula.pl/mis/d/szary-szal-vistula-130856.jpg,https://vistula.pl/mis/d/szary-szal-vistula-130880.jpg,https://vistula.pl/mis/d/szary-szal-vistula-130856.jpg"
